time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780631154.915959,nmpc_dc,0.000000,-50.000000,0.000000,0.000000,1.570800,0.000000,-48.400000,0.000000,45.000000,0.000011,7.999991,-0.171058,1,4.092550,1.261041,1.178463,1.045746,1.045746,0.691125,0.016640,0.662485,0.662485,0.012000,0.662485,0.261621,0.159767,inf,nan,0.000000,0.159767,0.159767,0.159767,-0.021442,-0.061792,0.159768,-0.021441,-0.061792,-0.000000,0.000001,0.000000,10,2
1780631155.041797,nmpc_dc,0.000000,-50.000000,0.000000,0.000000,1.570800,0.000000,-48.400000,0.000000,45.000000,0.000012,7.999992,-0.212728,1,9.884691,1.260799,1.181239,1.046753,1.046753,0.690086,0.016640,0.661446,0.661446,0.012000,0.661446,0.259872,0.158017,inf,nan,0.000000,0.158017,0.158017,0.158017,-0.022705,-0.061601,0.158017,-0.022704,-0.061601,-0.000000,0.000001,0.000000,10,2
1780631155.112491,nmpc_dc,0.000000,-50.000000,0.000000,0.000000,1.570800,0.000000,-48.400000,0.000000,45.000000,0.000013,7.999992,-0.221782,1,3.954676,1.258186,1.181529,1.042627,1.042627,0.686087,0.016640,0.657447,0.657447,0.012000,0.657447,0.254618,0.149890,inf,nan,0.000000,0.149890,0.149890,0.149890,-0.031724,-0.061551,0.149890,-0.031723,-0.061551,-0.000000,0.000001,0.000000,10,2
1780631155.225414,nmpc_dc,0.000000,-49.960000,0.000001,0.799999,1.570800,0.000000,-48.360000,0.000000,45.000000,0.000014,7.999980,-0.222624,1,4.120730,1.237745,1.143133,1.028973,1.028973,0.656915,0.017408,0.597907,0.597907,0.041600,0.597907,0.199535,0.098212,inf,nan,0.000000,0.098212,0.098212,0.098212,-0.037748,-0.062810,0.098212,-0.037748,-0.062810,-0.000000,0.000000,0.799999,10,2
1780631155.309288,nmpc_dc,0.000000,-49.840000,0.000003,1.599997,1.570800,0.000000,-48.240000,0.000000,45.000000,-0.000006,7.751391,-0.221388,1,4.654496,1.137640,1.043802,0.931735,0.931735,0.667782,0.019712,0.573670,0.573670,0.074400,0.573670,0.206311,0.104607,inf,nan,0.000000,0.104607,0.104607,0.104607,-0.035616,-0.068308,0.104607,-0.035616,-0.068308,-0.000000,0.000000,1.599997,10,2
1780631155.462818,nmpc_dc,0.000000,-49.641244,0.000002,2.375136,1.570799,0.000000,-48.041244,0.000000,45.000000,0.074554,4.265313,-0.219680,1,3.134466,1.041344,0.968387,0.857333,0.857333,0.620000,0.023410,0.487357,0.487357,0.109233,0.487358,0.092648,-0.018023,inf,nan,0.000000,-0.018023,-0.018023,-0.018023,-0.046387,-0.059304,-0.018023,-0.046387,-0.059303,-0.000000,0.000001,2.375136,10,0
1780631155.709595,nmpc_dc,0.000373,-49.382403,0.007457,2.801668,1.574109,-0.256995,-47.803239,0.000000,45.000000,-0.546574,1.811706,-0.218204,1,7.293134,0.717623,0.633679,0.527798,0.527798,0.620000,0.026059,0.461323,0.461323,0.129682,0.464259,0.079965,-0.020102,inf,nan,0.000000,-0.020102,-0.020102,-0.020102,-0.069019,-0.101749,-0.019067,-0.069019,-0.101748,-0.000000,0.001035,2.801678,10,4
1780631155.735188,nmpc_dc,0.000373,-49.382403,0.007457,2.801668,1.574109,-0.256995,-47.803239,0.000000,45.000000,-0.599079,1.615846,-0.216437,1,7.519361,0.717623,0.633679,0.527798,0.527798,0.620000,0.026059,0.461323,0.461323,0.129682,0.464259,0.080187,-0.020045,inf,nan,0.000000,-0.020045,-0.020045,-0.020045,-0.068883,-0.100347,-0.019033,-0.068883,-0.100346,-0.000000,0.001012,2.801678,10,4
1780631155.763155,nmpc_dc,-0.001614,-49.093178,-0.047200,2.982838,1.653803,-0.302964,-47.521181,0.000000,45.000000,1.285345,1.285491,-0.223287,1,8.262394,0.490541,0.420379,0.316787,0.316787,0.620000,0.027332,0.316554,0.316554,0.138661,0.454006,0.080033,-0.020667,inf,nan,0.000000,-0.020667,-0.020667,-0.020667,-0.071551,-0.085688,-0.018920,-0.071551,-0.085688,-0.000000,0.001747,2.983212,10,4
1780631155.811105,nmpc_dc,0.000093,-48.788467,0.081335,3.111387,1.728483,-0.351296,-47.224625,0.000000,45.000000,0.272938,0.993257,-0.231682,1,8.254600,0.383376,0.375166,0.264479,0.264479,0.620000,0.028324,0.264430,0.264430,0.145154,0.446522,0.081677,-0.019690,inf,nan,0.000000,-0.019690,-0.019690,-0.019690,-0.093704,-0.087590,-0.018170,-0.093704,-0.087590,-0.000000,0.001887,3.112450,10,4
1780631155.915909,nmpc_dc,0.009591,-48.472362,0.108628,3.210713,1.767709,-0.401235,-46.918207,0.000000,45.000000,7.302960,-2.521177,-0.236593,1,5.784982,0.367255,0.394567,0.273344,0.273344,0.620000,0.029182,0.273262,0.273262,0.150240,0.440578,0.081308,-0.022672,inf,nan,0.000000,-0.022672,-0.022672,-0.022672,-0.099643,-0.063516,-0.015648,-0.095393,-0.059266,-0.000000,0.008499,3.212550,10,4
1780631156.021988,nmpc_dc,0.056969,-48.163896,0.838924,2.958595,1.609688,-0.448981,-46.625245,0.000000,45.000000,-7.680476,0.381947,-0.219073,1,4.916671,0.994051,1.047764,0.936517,0.936517,1.561456,0.028401,0.936517,0.936517,0.143276,1.389779,0.971657,0.865448,inf,nan,0.000000,0.865448,0.865448,0.865448,0.284996,0.145218,0.865448,0.284996,0.145218,-0.000000,0.000000,3.075237,10,4
1780631156.113183,nmpc_dc,0.102459,-47.866127,0.070877,2.996790,1.672654,-0.495078,-46.342402,0.000000,45.000000,1.709605,1.082664,-0.220163,1,6.108915,0.395412,0.306297,0.200180,0.200180,0.681908,0.028195,0.200180,0.200180,0.139381,0.514332,0.085497,-0.015922,inf,nan,0.000000,-0.015922,-0.015922,-0.015922,-0.129705,0.022590,-0.013967,-0.129705,0.023568,-0.000000,0.002205,2.997628,10,4
