time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780645171.504575,proposed,-0.000000,-48.152274,0.000000,3.190072,1.570796,-0.000000,-46.552274,0.000000,45.000000,0.000002,0.107933,-0.208701,1,12.345515,2.278570,2.240993,2.126780,2.126780,2.007568,0.028852,1.829621,1.829621,0.149094,1.829622,2.240993,2.126780,2.007568,0.028852,0.149644,1.829622,1.829621,1.829621,0.828748,0.597518,1.828750,0.827363,0.597251,-0.000000,0.000000,3.190072,10,2
1780645171.595116,proposed,-0.000000,-47.832727,0.000000,3.200865,1.570796,-0.000000,-46.232727,0.000000,45.000000,0.000001,0.050932,-0.206920,1,12.281405,2.341664,2.304409,2.192198,2.192198,1.366176,0.028935,1.187597,1.187597,0.149644,1.187597,1.683717,1.574378,1.366176,0.028935,0.149904,1.187597,1.187597,1.187597,0.540504,0.395918,1.187061,0.539268,0.395754,-0.000000,0.000000,3.200865,10,2
1780645171.702176,proposed,-0.000000,-47.512386,0.000000,3.205958,1.570796,-0.000000,-45.912386,0.000000,45.000000,-0.000000,0.024031,-0.205151,1,12.046157,2.428061,2.418502,2.310224,2.310224,1.260565,0.028974,1.081687,1.081687,0.149904,1.081687,1.484564,1.373323,1.260565,0.028974,0.150027,1.081687,1.081687,1.081687,0.493226,0.362932,1.074984,0.489243,0.360856,-0.000000,0.000000,3.205958,10,2
1780645171.793708,proposed,-0.000000,-47.191670,0.000000,3.208362,1.570796,-0.000000,-45.591670,0.000000,45.000000,-0.000000,0.011338,-0.203391,1,11.607251,2.435475,2.399957,2.292052,2.292052,1.202230,0.028992,1.023212,1.023212,0.150027,1.023212,1.368548,1.256263,1.202230,0.028992,0.150084,1.023212,1.023212,1.023212,0.467337,0.344946,1.017726,0.463866,0.343204,-0.000000,0.000000,3.208362,10,2
1780645171.906569,proposed,-0.000000,-46.870777,0.000000,3.209495,1.570796,-0.000000,-45.270777,0.000000,45.000000,-0.000000,0.005349,-0.201626,1,13.117612,2.195225,2.157646,2.051717,2.051717,1.179922,0.029001,1.000837,1.000837,0.150084,1.000837,1.309613,1.187330,1.178310,0.029001,0.150112,1.000837,1.000837,1.000837,0.457186,0.337587,0.995576,0.453714,0.335767,-0.000000,0.000000,3.209495,10,2
1780645171.990777,proposed,-0.000000,-46.549800,0.000000,3.210030,1.570796,-0.000000,-44.949800,0.000000,45.000000,-0.000000,0.002524,-0.199871,1,11.448959,1.979800,1.941134,1.836282,1.836282,1.191127,0.029005,1.012010,1.012010,0.150112,1.012010,1.273496,1.160648,1.167898,0.029005,0.150125,1.012010,1.012010,1.012010,0.460483,0.338596,1.000702,0.454202,0.334796,-0.000000,0.000000,3.210030,10,2
1780645172.105198,proposed,-0.000000,-46.228785,0.000000,3.210283,1.570796,-0.000000,-44.628785,0.000000,45.000000,-0.000000,0.001191,-0.198147,1,11.942556,1.818390,1.778959,1.674294,1.674294,1.205166,0.029007,1.026034,1.026034,0.150125,1.026034,1.276375,1.167854,1.170772,0.029007,0.150131,1.026034,1.026034,1.026034,0.464715,0.340624,1.018643,0.460335,0.338243,-0.000000,0.000000,3.210283,10,2
1780645172.194156,proposed,-0.000000,-45.907751,0.000000,3.210402,1.570796,-0.000000,-44.307751,0.000000,45.000000,-0.000002,0.000562,-0.196450,1,11.662080,1.645290,1.604962,1.499418,1.499418,1.176279,0.029008,0.997141,0.997141,0.150131,0.997141,1.244157,1.136151,1.139620,0.029008,0.150134,0.997141,0.997141,0.997141,0.450129,0.330162,0.996015,0.448887,0.329987,-0.000000,0.000000,3.210402,10,2
1780645172.309278,proposed,0.000000,-45.586708,0.000000,3.210458,1.570796,-0.000000,-43.986708,0.000000,45.000000,-0.000005,0.000262,-0.194757,1,13.265324,1.551537,1.512796,1.403014,1.403014,1.034284,0.029008,0.855142,0.855142,0.150134,0.855142,0.949483,0.842837,1.001738,0.029008,0.150135,0.855142,0.842257,0.842257,0.346902,0.231789,0.825498,0.338772,0.231818,-0.000000,0.000000,3.210458,10,2
1780645172.403794,proposed,0.000000,-45.265661,-0.000000,3.210484,1.570796,-0.000000,-43.665661,0.000000,45.000000,-0.000007,0.000121,-0.193072,1,13.697583,1.510809,1.472859,1.359780,1.359780,0.948897,0.029009,0.769754,0.769754,0.150135,0.769754,0.804508,0.692707,0.909682,0.029009,0.150136,0.769754,0.692631,0.692631,0.283118,0.191534,0.653688,0.262932,0.183436,-0.000000,0.000000,3.210484,10,2
