time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780631055.533349,proposed,0.000000,-48.152325,0.000000,3.189686,1.570796,0.159331,-46.862255,0.000000,45.000000,3.601385,-4.778716,-4.584416,1,34.044029,0.372160,0.343102,0.229093,0.229093,0.620000,0.023192,0.229080,0.229080,0.149074,0.447734,0.114619,0.013566,0.620000,0.023192,0.149074,0.447734,0.013566,0.013566,-0.102708,-0.002305,0.008399,-0.000000,0.000003,-0.000000,0.103107,3.189686,10,2
1780631055.633528,proposed,0.018007,-47.857250,0.360139,2.711815,1.345449,0.261241,-46.560158,0.000000,45.000000,2.375298,-1.095521,-0.448306,1,22.989844,0.408072,0.368489,0.262763,0.262763,0.622088,0.020301,0.262746,0.262746,0.126456,0.475331,0.168489,0.057571,0.620000,0.020301,0.126456,0.475331,0.057571,0.057571,0.001074,-0.010087,0.048319,0.004930,0.000000,-0.000000,0.000001,2.735624,10,2
1780631055.702863,proposed,0.065897,-47.591547,0.597668,2.602263,1.352698,0.300110,-46.255997,0.000000,45.000000,2.550387,-0.818358,-0.593077,1,14.748666,0.368284,0.329699,0.224344,0.224344,0.648298,0.020505,0.224343,0.224343,0.123273,0.504520,0.190000,0.079908,0.620000,0.020505,0.123273,0.501629,0.079908,0.079908,-0.006893,-0.000500,0.072928,0.000000,0.000001,-0.000000,0.001833,2.670015,10,2
1780631055.907700,proposed,0.138416,-47.335412,0.852707,2.520427,1.369113,0.386416,-45.838769,0.000000,45.000000,-1.893661,-0.353745,-2.863361,1,97.136320,0.406965,0.371042,0.251601,0.251601,0.620000,0.023455,0.251589,0.251589,0.122826,0.473719,0.164883,0.043970,0.620000,0.023455,0.122826,0.473719,0.043970,0.043970,0.008510,-0.000142,0.026971,0.000228,0.000588,-0.000000,0.001636,2.660763,10,2
1780631055.949787,proposed,0.138416,-47.335412,0.852707,2.520427,1.369113,0.386416,-45.838769,0.000000,45.000000,1.060911,-0.969358,-0.455293,1,31.258057,0.406965,0.371042,0.251601,0.251601,0.620000,0.023455,0.251589,0.251589,0.122826,0.473719,0.127896,0.027431,0.620000,0.023455,0.124199,0.473719,0.027431,0.027431,0.006998,-0.009334,0.011432,0.000000,0.000000,-0.000000,0.003299,2.660763,10,2
1780631056.024786,proposed,0.228991,-47.088216,0.958798,2.423491,1.380199,0.386484,-45.591317,0.000000,45.000000,2.233427,-2.875325,1.285392,1,39.752395,0.430716,0.397661,0.275407,0.275407,0.620000,0.022877,0.275382,0.275382,0.120201,0.476922,0.134329,0.029147,0.620000,0.022877,0.120201,0.476922,0.029147,0.029147,0.006038,-0.008497,0.014948,0.000000,0.000000,-0.000000,0.005822,2.606262,10,2
1780631056.193233,proposed,0.336038,-46.860244,1.182141,2.135958,1.363102,0.383219,-45.374888,0.000000,45.000000,-1.451727,-1.853002,-1.163684,0,96.688282,0.431920,0.394161,0.277203,0.277203,0.620000,0.021507,0.277184,0.277184,0.112344,0.486149,-0.095927,-0.210895,0.620000,0.021507,0.190412,0.409923,-0.210895,-0.210895,-0.156645,-0.130600,-0.000129,-0.000203,0.000109,-0.000203,0.231733,2.441265,10,2
1780631056.259315,proposed,0.336038,-46.860244,1.182141,2.135958,1.363102,0.383219,-45.374888,0.000000,45.000000,-1.451727,-1.853002,-1.058953,1,52.303511,0.431920,0.394161,0.277203,0.277203,0.620000,0.021507,0.277184,0.277184,0.112344,0.486149,-0.026590,-0.140106,0.620000,0.025131,0.222654,0.372215,-0.140106,-0.140106,-0.113184,-0.090421,-0.000000,-0.000000,0.000000,-0.000000,0.153147,2.441265,10,2
1780631056.312336,proposed,0.446994,-46.655913,1.036968,1.950658,1.485263,0.353306,-45.243462,0.000000,45.000000,-1.347738,-1.661475,-1.146888,1,30.129594,0.339191,0.311224,0.195366,0.195366,0.620000,0.018881,0.195365,0.195365,0.101521,0.499598,-0.018648,-0.140749,0.620000,0.023647,0.212198,0.384155,-0.140749,-0.140749,-0.111138,-0.089377,-0.000000,-0.000000,0.012862,-0.000000,0.152436,2.209156,10,2
1780631056.464815,proposed,0.543952,-46.469154,0.902194,1.784511,1.617049,0.282576,-45.152264,0.000000,45.000000,-1.271500,-1.506349,-1.241347,1,58.850776,0.304112,0.272479,0.162752,0.162752,0.620000,0.016514,0.162752,0.162752,0.091982,0.511503,-0.080359,-0.203222,0.620000,0.019987,0.183167,0.416846,-0.203222,-0.203222,-0.167480,-0.137103,-0.000000,-0.000000,0.009606,-0.000000,0.218629,1.999608,10,2
1780631056.530161,proposed,0.627814,-46.298235,0.775044,1.633876,1.719087,0.278346,-44.985504,0.000000,45.000000,-1.161013,-1.320343,-1.282684,1,47.945765,0.365947,0.334080,0.214291,0.214291,0.620000,0.015919,0.214290,0.214290,0.083469,0.520612,-0.050021,-0.166691,0.620000,0.018359,0.171240,0.430849,-0.166691,-0.166691,-0.183598,-0.157463,-0.000000,-0.000000,0.027804,-0.000000,0.184704,1.808382,10,2
1780631056.664848,proposed,0.699513,-46.141449,0.658943,1.501842,1.795727,0.286604,-44.820480,0.000000,45.000000,-1.368844,-1.437630,-0.798440,1,61.558850,0.347865,0.315604,0.204000,0.204000,0.620000,0.015678,0.203999,0.203999,0.076126,0.528196,0.026880,-0.088042,0.620000,0.015941,0.167161,0.436898,-0.088042,-0.088042,-0.080369,-0.062994,-0.000000,-0.000000,0.010703,-0.000000,0.096218,1.640041,10,2
1780631056.734039,proposed,0.699513,-46.141449,0.658943,1.501842,1.795727,0.286604,-44.820480,0.000000,45.000000,-1.323337,-1.399580,-0.797591,1,52.451277,0.347865,0.315604,0.204000,0.204000,0.620000,0.015678,0.203999,0.203999,0.076126,0.528196,0.022418,-0.089696,0.620000,0.016035,0.167666,0.436300,-0.089696,-0.089696,-0.081876,-0.064438,-0.000000,-0.000000,0.010725,-0.000000,0.097689,1.640041,10,2
1780631056.819755,proposed,0.758791,-45.998263,0.526609,1.361884,1.855305,0.370105,-44.549994,0.000000,45.000000,-3.923920,5.776620,2.275179,1,19.335093,0.369578,0.336407,0.228187,0.228187,0.750994,0.017174,0.228187,0.228187,0.068435,0.665384,0.160479,0.057878,0.743071,0.017174,0.112706,0.615712,0.057878,0.057878,0.004651,0.000059,0.049649,0.000572,0.000000,-0.000000,0.000001,1.460152,10,2
1780631056.910271,proposed,0.791832,-45.833191,0.134217,1.939546,1.698163,0.384736,-44.342636,0.000000,45.000000,-3.652064,4.757474,1.215747,1,14.567723,0.349686,0.309596,0.205049,0.205049,0.854916,0.020054,0.205049,0.205049,0.089496,0.745366,0.173898,0.071220,0.851219,0.020054,0.119528,0.715980,0.071220,0.071220,0.006076,-0.000007,0.064865,0.002974,0.000001,-0.000000,0.000001,1.944184,10,2
1780631057.029026,proposed,0.786993,-45.615450,-0.230989,2.415293,1.638477,0.359860,-43.840806,0.000000,45.000000,-2.883270,5.584088,2.640759,1,21.952943,0.352100,0.312199,0.207391,0.207391,0.620000,0.028721,0.207389,0.207389,0.111638,0.479640,0.192399,0.084402,0.620000,0.028721,0.145787,0.452363,0.084402,0.084402,0.007973,-0.001546,0.066653,0.000000,0.000002,-0.000000,0.000001,2.426313,10,2
1780631057.113670,proposed,0.749478,-45.346000,-0.519316,2.973702,1.614778,0.251597,-43.557584,0.000000,45.000000,-1.075873,3.087780,3.039450,1,21.234527,0.460080,0.424962,0.317846,0.317846,0.620000,0.033336,0.317528,0.317528,0.140436,0.446228,0.168180,0.064523,0.620000,0.033336,0.159804,0.430980,0.064523,0.064523,0.010533,-0.001877,0.047838,0.003463,0.000000,-0.000000,0.000001,3.018707,10,2
1780631057.236629,proposed,0.692167,-45.033191,-0.626903,3.282480,1.721822,0.073481,-43.088806,0.000000,45.000000,1.982552,0.996639,0.523907,1,26.541004,0.275975,0.241276,0.130636,0.130636,0.681264,0.040463,0.130636,0.130636,0.156882,0.483918,0.183435,0.080075,0.670259,0.040463,0.160379,0.483918,0.080075,0.080075,0.004893,-0.002559,0.069370,0.000000,0.000000,-0.000000,0.000784,3.341808,10,2
1780631057.313482,proposed,0.692167,-45.033191,-0.626903,3.282480,1.721822,0.073481,-43.088806,0.000000,45.000000,2.037002,0.973194,0.005994,1,22.473997,0.275975,0.241276,0.130636,0.130636,0.681264,0.040463,0.130636,0.130636,0.156882,0.483918,0.183457,0.080133,0.670428,0.040463,0.160222,0.483918,0.080133,0.080133,0.004894,-0.002441,0.069429,0.000000,0.000000,-0.000000,0.000669,3.341808,10,2
1780631057.409603,proposed,0.639662,-44.700077,-0.423203,3.379799,1.860065,0.020892,-42.998152,0.000000,45.000000,-3.479444,0.229668,-0.152502,1,12.390484,0.640198,0.601145,0.490557,0.490557,1.597750,0.035239,0.490557,0.490557,0.160222,1.402289,0.601145,0.490557,1.589071,0.035239,0.164551,1.401687,0.490557,0.490557,0.520007,0.460048,0.483677,0.510953,0.463719,-0.000000,0.000000,3.406192,10,2
1780631057.510347,proposed,0.579944,-44.360948,-0.771148,3.402766,1.852791,0.003663,-42.737760,0.000000,45.000000,-1.971917,-0.629589,-0.190358,1,11.418457,0.944364,0.906312,0.800142,0.800142,1.733259,0.033893,0.800142,0.800142,0.164551,1.534815,0.906312,0.800142,1.725011,0.033893,0.164551,1.534815,0.800142,0.800142,0.628991,0.501999,0.786567,0.632682,0.501947,-0.000000,0.000000,3.489052,10,2
1780631057.615555,proposed,0.492970,-44.023820,-0.968339,3.339807,1.885092,0.000000,-42.423820,0.000000,45.000000,-0.241001,-0.621366,-0.202120,1,11.518127,1.224481,1.188996,1.081877,1.081877,1.897021,0.032730,1.081877,1.081877,0.163937,1.700354,1.188996,1.081877,1.887540,0.032730,0.163937,1.700354,1.081877,1.081877,0.772306,0.563491,1.078457,0.772229,0.563358,-0.000000,0.000000,3.477354,10,2
1780631057.706485,proposed,0.394931,-43.692946,-0.992439,3.277671,1.878865,0.000000,-42.092946,0.000000,45.000000,0.869568,-0.344926,-0.203086,1,11.737552,1.518724,1.486185,1.375791,1.375791,2.068738,0.031727,1.375791,1.375791,0.161182,1.875829,1.486185,1.375791,2.059450,0.031727,0.161182,1.875829,1.375791,1.375791,0.886085,0.591911,1.374714,0.882715,0.591627,-0.000000,0.000000,3.424626,10,2
1780631057.817761,proposed,0.300035,-43.366904,-0.905483,3.243178,1.838161,0.000000,-41.766904,0.000000,45.000000,1.412451,-0.170997,-0.197593,1,12.517995,1.823898,1.794162,1.679296,1.679296,2.237286,0.030831,1.679296,1.679296,0.158198,2.048258,1.794162,1.679296,2.229489,0.030831,0.158198,2.048258,1.679296,1.679296,0.961190,0.665825,1.678822,0.957199,0.665127,-0.000000,0.000000,3.367210,10,2
1780631057.909250,proposed,0.216549,-43.043441,-0.764237,3.226078,1.786515,0.000000,-41.443441,0.000000,45.000000,1.569968,-0.081994,-0.189328,1,11.367750,2.136465,2.105206,1.990701,1.990701,2.404476,0.030135,1.990691,1.990691,0.155517,2.218824,2.105206,1.990701,2.398441,0.030135,0.155517,2.218824,1.990691,1.990691,1.022588,0.684109,1.990411,1.018494,0.682902,-0.000000,0.000000,3.315364,10,2
1780631058.017934,proposed,0.147975,-42.721243,-0.607241,3.217879,1.736435,0.000000,-41.121243,0.000000,45.000000,1.495721,-0.038894,-0.180595,1,12.392050,2.454503,2.419915,2.307284,2.307284,2.571248,0.029651,2.305648,2.305648,0.153422,2.388176,2.419915,2.307284,2.565974,0.029651,0.153422,2.388176,2.305648,2.305648,1.097273,0.759571,2.305088,1.091337,0.757565,-0.000000,0.000000,3.274674,10,2
1780631058.108468,proposed,0.094730,-42.399649,-0.457669,3.213990,1.692661,0.000000,-40.799649,0.000000,45.000000,1.300446,-0.018384,-0.172486,1,11.458445,2.775520,2.738347,2.626686,2.626686,2.737703,0.029345,2.554044,2.554044,0.151972,2.556386,2.738347,2.626686,2.728328,0.029345,0.151972,2.556386,2.554044,2.554044,1.155738,0.824486,2.544431,1.149656,0.820926,-0.000000,0.000000,3.246412,10,2
1780631058.215184,proposed,0.055465,-42.078342,-0.327624,3.212151,1.656416,0.000000,-40.478342,0.000000,45.000000,1.058211,-0.008679,-0.165406,1,11.650640,3.097708,3.058595,2.947382,2.947382,2.899964,0.029170,2.719712,2.719712,0.151072,2.719722,3.058595,2.947382,2.886286,0.029170,0.151072,2.719722,2.719712,2.719712,1.227153,0.874603,2.708082,1.221042,0.871762,-0.000000,0.000000,3.228816,10,2
1780631058.310033,proposed,0.027994,-41.757171,-0.221803,3.211283,1.627627,0.000000,-40.157171,0.000000,45.000000,0.814923,-0.004095,-0.159441,1,11.510847,3.419590,3.379590,3.268549,3.268549,3.058516,0.029079,2.878871,2.878871,0.150567,2.878871,3.379590,3.268549,3.044863,0.029079,0.150567,2.878871,2.878871,2.878871,1.297897,0.924380,2.868998,1.293092,0.922224,-0.000000,0.000000,3.218934,10,2
1780631058.412654,proposed,0.009888,-41.436063,-0.140311,3.210874,1.605716,-0.109329,-39.507552,0.000000,45.000000,-0.377675,2.924141,-0.154556,1,12.553942,0.349619,0.313565,0.208058,0.208058,1.618012,0.036662,0.208058,0.208058,0.150311,1.431038,0.313565,0.208058,1.618012,0.036662,0.165535,1.421616,0.208058,0.208058,0.389261,0.438001,0.208035,0.388260,0.437998,-0.000000,0.000001,3.213938,10,2
1780631058.509832,proposed,-0.006031,-41.100355,-0.178078,3.503288,1.613370,-0.020217,-39.429155,0.000000,45.000000,0.635690,-0.445236,-0.153161,1,11.703704,0.642743,0.613023,0.499233,0.499233,1.647389,0.032921,0.499233,0.499233,0.165535,1.448932,0.613023,0.499233,1.647389,0.032921,0.165535,1.448932,0.499233,0.499233,0.554196,0.495130,0.499220,0.553191,0.495127,-0.000000,0.000000,3.507811,10,2
1780631058.624099,proposed,-0.020661,-40.752252,-0.114509,3.458764,1.591640,-0.003125,-39.142122,0.000000,45.000000,0.712362,-1.045302,-0.149464,1,17.394100,0.972509,0.942670,0.827599,0.827599,1.743579,0.031225,0.827599,0.827599,0.163063,1.549291,0.942670,0.827599,1.743579,0.031225,0.163063,1.549291,0.827599,0.827599,0.701609,0.521510,0.827588,0.700605,0.521380,-0.000000,0.000000,3.460659,10,2
1780631058.723487,proposed,-0.028550,-40.411602,-0.043273,3.354234,1.566494,0.000000,-38.811602,0.000000,45.000000,0.500028,-0.716714,-0.144845,1,18.802156,1.301807,1.270262,1.156209,1.156209,1.846492,0.030149,1.156209,1.156209,0.157540,1.658803,1.270262,1.156209,1.846492,0.030149,0.157540,1.658803,1.156209,1.156209,0.802895,0.536245,1.156199,0.799839,0.536210,-0.000000,0.000000,3.354513,10,2
1780631058.819875,proposed,-0.030377,-40.079762,0.006730,3.282563,1.555295,0.000000,-38.479762,0.000000,45.000000,0.278352,-0.373822,-0.141546,1,11.740648,1.625138,1.592204,1.478887,1.478887,1.961686,0.029576,1.478886,1.478886,0.153828,1.778282,1.592204,1.478887,1.961686,0.029576,0.153828,1.778282,1.478886,1.478886,0.843101,0.554510,1.478876,0.840266,0.553889,-0.000000,0.000000,3.282570,10,2
1780631058.908130,proposed,-0.028312,-39.753375,0.034565,3.245181,1.552287,0.000000,-38.153375,0.000000,45.000000,0.119708,-0.182062,-0.139488,1,11.474876,1.944917,1.910765,1.798018,1.798018,2.083927,0.029284,1.797295,1.797295,0.151919,1.902724,1.910765,1.798018,2.083927,0.029284,0.151919,1.902724,1.797295,1.797295,0.888417,0.610572,1.797215,0.885814,0.610363,-0.000000,0.000000,3.245365,10,2
1780631059.018465,proposed,-0.024257,-39.429767,0.046536,3.226974,1.552505,0.000000,-37.829767,0.000000,45.000000,0.018504,-0.086804,-0.138104,1,12.879360,2.263398,2.228225,2.115876,2.115876,2.212122,0.029142,2.030508,2.030508,0.150995,2.031985,2.228225,2.115876,2.212122,0.029142,0.150995,2.031985,2.030508,2.030508,0.926276,0.667683,2.028385,0.924485,0.667067,-0.000000,0.000000,3.227310,10,2
1780631059.105289,proposed,-0.019511,-39.107504,0.048386,3.218294,1.554210,0.000000,-37.507504,0.000000,45.000000,-0.039605,-0.041099,-0.137059,1,11.813604,2.498702,2.458352,2.352631,2.352631,2.345242,0.029074,2.165574,2.165574,0.150552,2.165615,2.458352,2.352631,2.345242,0.029074,0.150552,2.165615,2.165574,2.165574,0.985063,0.709530,2.162861,0.982908,0.708737,-0.000000,0.000000,3.218658,10,2
1780631059.210942,proposed,-0.014870,-38.785880,0.044426,3.214184,1.556643,0.000000,-37.185880,0.000000,45.000000,-0.067735,-0.019413,-0.136185,1,12.008059,2.674899,2.635165,2.530251,2.530251,2.482420,0.029041,2.303029,2.303029,0.150340,2.303039,2.635165,2.530251,2.482420,0.029041,0.150340,2.303039,2.303029,2.303029,1.046504,0.752475,2.299183,1.043874,0.751368,-0.000000,0.000000,3.214491,10,2
1780631059.308693,proposed,-0.010767,-38.464559,0.037652,3.212243,1.559330,0.000000,-36.864559,0.000000,45.000000,-0.076340,-0.009163,-0.135386,1,12.117652,2.875344,2.836456,2.731559,2.731559,2.622989,0.029025,2.443727,2.443727,0.150236,2.443728,2.836456,2.731559,2.622989,0.029025,0.150236,2.443728,2.443727,2.443727,1.109518,0.796521,2.438190,1.106185,0.794943,-0.000000,0.000000,3.212463,10,2
1780631059.420590,proposed,-0.007383,-38.143380,0.030018,3.211327,1.561943,0.000000,-36.543380,0.000000,45.000000,-0.073238,-0.004323,-0.134602,1,13.318502,1.488151,1.561374,1.444699,1.444699,2.077887,0.029017,1.444699,1.444699,0.150185,1.898685,1.561374,1.444699,2.072508,0.029017,0.150185,1.898685,1.444699,1.444699,0.890940,0.601819,1.417876,0.885663,0.597649,-0.000000,0.000000,3.211467,10,2
1780631059.508210,proposed,-0.004747,-37.822269,0.022695,3.210894,1.564278,0.000000,-36.222269,0.000000,45.000000,-0.063971,-0.002040,-0.133798,1,11.372593,1.797351,1.863166,1.746682,1.746682,2.241616,0.029013,1.746681,1.746681,0.150160,2.062443,1.863166,1.746682,2.236723,0.029013,0.150160,2.062443,1.746681,1.746681,0.964532,0.645233,1.722279,0.959196,0.649106,-0.000000,0.000000,3.210974,10,2
1780631059.611596,proposed,-0.002798,-37.501190,0.016298,3.210690,1.566233,0.045341,-35.725399,0.000000,45.000000,0.351618,1.564825,-0.132957,1,11.870670,0.465379,0.431247,0.319637,0.319637,1.620947,0.032883,0.319637,0.319637,0.150148,1.437916,0.431247,0.319637,1.619310,0.032883,0.158216,1.434125,0.319637,0.319637,0.463264,0.472801,0.308391,0.452466,0.465537,-0.000000,0.000001,3.210732,10,2
1780631059.710405,proposed,0.000590,-37.172297,0.051459,3.367173,1.559146,0.008985,-35.524633,0.000000,45.000000,-0.127169,-0.153029,-0.131114,1,11.800298,0.791349,0.754152,0.643258,0.643258,1.724583,0.031255,0.643258,0.643258,0.158216,1.535111,0.754152,0.643258,1.723451,0.031255,0.158216,1.535111,0.643258,0.643258,0.619302,0.510829,0.628031,0.608239,0.510489,-0.000000,0.000000,3.367566,10,2
1780631059.818769,proposed,0.005100,-36.836345,0.038742,3.351870,1.562953,0.000620,-35.231965,0.000000,45.000000,-0.221458,-0.600012,-0.130235,1,12.738638,1.125966,1.087684,0.976810,0.976810,1.876602,0.030215,0.976810,0.976810,0.157415,1.688973,1.087684,0.976810,1.875495,0.030215,0.157415,1.688973,0.976810,0.976810,0.766765,0.558676,0.959102,0.755453,0.552919,-0.000000,0.000000,3.352094,10,2
1780631059.908560,proposed,0.007867,-36.504158,0.016597,3.291869,1.570179,0.000000,-34.904158,0.000000,45.000000,-0.160422,-0.406342,-0.129967,1,11.458565,1.457160,1.418430,1.307487,1.307487,2.047004,0.029644,1.307487,1.307487,0.154309,1.863051,1.418430,1.307487,2.045855,0.029644,0.154309,1.863051,1.307487,1.307487,0.883648,0.586410,1.288094,0.875242,0.582102,-0.000000,0.000000,3.291910,10,2
1780631060.009455,proposed,0.008725,-36.177003,0.000554,3.251234,1.573905,0.000000,-34.577003,0.000000,45.000000,-0.092254,-0.211384,-0.129471,1,12.380400,1.783560,1.744453,1.633473,1.633473,2.217081,0.029325,1.633473,1.633473,0.152220,2.035536,1.744453,1.633473,2.215919,0.029325,0.152220,2.035536,1.633473,1.633473,0.957046,0.660254,1.612819,0.947673,0.654404,-0.000000,0.000000,3.251234,10,2
1780631060.097488,proposed,0.008319,-35.852936,-0.008671,3.230096,1.575399,0.000000,-34.252936,0.000000,45.000000,-0.042554,-0.102869,-0.128680,1,12.350190,2.107046,2.067603,1.956602,1.956602,2.385556,0.029161,1.956597,1.956597,0.151138,2.205258,2.067603,1.956602,2.384402,0.029161,0.151138,2.205258,1.956597,1.956597,1.017361,0.677827,1.934962,1.009597,0.672887,-0.000000,0.000000,3.230108,10,2
1780631060.216955,proposed,0.007239,-35.530441,-0.012926,3.219809,1.575773,0.000000,-33.930441,0.000000,45.000000,-0.010304,-0.049034,-0.127698,1,12.727531,2.429094,2.389359,2.278343,2.278343,2.553220,0.029081,2.277340,2.277340,0.150613,2.373526,2.389359,2.278343,2.552082,0.029081,0.150613,2.373526,2.277340,2.277340,1.091232,0.753389,2.255184,1.082886,0.747505,-0.000000,0.000000,3.219835,10,2
1780631060.306223,proposed,0.005895,-35.208705,-0.013957,3.214906,1.575530,0.000000,-33.608705,0.000000,45.000000,0.008671,-0.023214,-0.126607,1,12.869075,2.750487,2.710501,2.599472,2.599472,2.720492,0.029043,2.537605,2.537605,0.150362,2.541087,2.710501,2.599472,2.719377,0.029043,0.150362,2.541087,2.537605,2.537605,1.150438,0.821386,2.522715,1.143828,0.816695,-0.000000,0.000000,3.214936,10,2
1780631060.414917,proposed,0.004543,-34.887331,-0.013090,3.212584,1.574951,0.000000,-33.287331,0.000000,45.000000,0.018296,-0.010965,-0.125460,1,14.584298,2.575128,2.585939,2.474867,2.474867,2.655075,0.029025,2.455529,2.455529,0.150244,2.475807,2.585939,2.474867,2.653911,0.029025,0.150244,2.475807,2.455529,2.455529,1.130176,0.797967,2.445450,1.127253,0.795096,-0.000000,0.000000,3.212611,9,2
1780631060.509269,proposed,0.003325,-34.566127,-0.011260,3.211488,1.574225,0.000000,-32.966127,0.000000,45.000000,0.021744,-0.005175,-0.124290,1,11.282803,2.895907,2.906460,2.795387,2.795387,2.822057,0.029017,2.642716,2.642716,0.150187,2.642853,2.906460,2.795387,2.820923,0.029017,0.150187,2.642853,2.642716,2.642716,1.194266,0.853941,2.635261,1.189857,0.851502,-0.000000,0.000000,3.211508,9,2
1780631060.611689,proposed,0.002308,-34.245004,-0.009086,3.210970,1.573481,0.000000,-32.645004,0.000000,45.000000,0.021412,-0.002442,-0.123119,1,12.171167,3.216614,3.227041,3.115963,3.115963,2.989002,0.029013,2.809828,2.809828,0.150160,2.809829,3.227041,3.115963,2.987898,0.029013,0.150160,2.809829,2.809828,2.809828,1.269343,0.906606,2.802360,1.264905,0.904163,-0.000000,0.000000,3.210983,9,2
