time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780630802.204087,dhocbf_fixed,0.000000,-50.000000,0.000000,0.000000,1.570800,0.000000,-48.400000,0.000000,45.000000,-0.000000,7.999991,-0.171058,1,17.603420,inf,inf,inf,inf,inf,0.016640,inf,inf,0.012000,inf,inf,inf,inf,nan,0.000000,inf,inf,inf,inf,inf,1448.422933,434.419258,86.852992,-0.000000,0.000001,0.000000,0,2
1780630802.305362,dhocbf_fixed,0.000000,-50.000000,0.000000,0.000000,1.570800,0.000000,-48.400000,0.000000,45.000000,-0.000000,7.999992,-0.212728,1,15.520436,inf,inf,inf,inf,inf,0.016640,inf,inf,0.012000,inf,inf,inf,inf,nan,0.000000,inf,inf,inf,inf,inf,1448.422933,434.419258,86.852992,-0.000000,0.000001,0.000000,0,2
1780630802.391292,dhocbf_fixed,0.000000,-50.000000,0.000000,0.000000,1.570800,0.000000,-48.400000,0.000000,45.000000,-0.000000,7.999992,-0.221782,1,6.562802,inf,inf,inf,inf,inf,0.016640,inf,inf,0.012000,inf,inf,inf,inf,nan,0.000000,inf,inf,inf,inf,inf,1448.422933,434.419258,86.852992,-0.000000,0.000001,0.000000,0,2
1780630802.506362,dhocbf_fixed,-0.000000,-49.960000,-0.000000,0.799999,1.570799,0.000000,-48.360000,0.000000,45.000000,-0.000000,7.999980,-0.222623,1,15.460656,inf,inf,inf,inf,inf,0.017408,inf,inf,0.041600,inf,inf,inf,inf,nan,0.000000,inf,inf,inf,inf,inf,1448.350637,434.419991,86.861491,-0.000000,0.000000,0.799999,0,2
1780630802.590455,dhocbf_fixed,-0.000000,-49.840000,-0.000000,1.599997,1.570798,0.000000,-48.240000,0.000000,45.000000,0.000000,7.751393,-0.221388,1,4.880181,inf,inf,inf,inf,inf,0.019712,inf,inf,0.074400,inf,inf,inf,inf,nan,0.000000,inf,inf,inf,inf,inf,1448.239023,434.402620,86.855430,-0.000000,0.000000,1.599997,0,2
1780630802.897678,dhocbf_fixed,-0.000000,-49.641244,-0.000000,2.375137,1.570798,-0.197657,-48.053499,0.000000,45.000000,-1.760553,4.182766,-0.219660,1,5.498699,1.145319,1.259047,1.145093,1.145093,1.223554,0.023410,1.086916,1.086916,0.109233,1.090912,1.106073,1.005983,inf,nan,0.000000,1.005983,1.005983,1.005983,0.321418,0.039802,1.010052,0.319188,0.044879,-0.000000,0.000000,2.375137,10,4
1780630802.917832,dhocbf_fixed,-0.008803,-49.382816,-0.176055,2.793413,1.574669,-0.229472,-47.797937,0.000000,45.000000,-1.316602,2.031794,-0.218242,1,5.154639,1.201703,1.293214,1.168604,1.168604,1.269149,0.026044,1.109671,1.109671,0.129549,1.113556,1.163585,1.056208,inf,nan,0.000000,1.056208,1.056208,1.056208,0.321893,0.067771,1.049915,0.319131,0.066080,-0.000000,0.000000,2.798956,10,4
1780630802.937973,dhocbf_fixed,-0.032991,-49.093316,-0.307715,2.996593,1.623400,-0.265331,-47.509889,0.000000,45.000000,-0.802688,0.954954,-0.221815,1,5.158567,1.203585,1.318922,1.195669,1.195669,1.337651,0.027537,1.160236,1.160236,0.140118,1.169996,1.163585,1.061239,inf,nan,0.000000,1.061239,1.061239,1.061239,0.325870,0.073552,1.054071,0.321982,0.089648,-0.000000,0.000000,3.012351,10,4
1780630803.002111,dhocbf_fixed,-0.067776,-48.788882,-0.387984,3.092088,1.667114,-0.303182,-47.205837,0.000000,45.000000,0.808946,0.974549,-0.226027,1,8.537026,1.211422,1.329408,1.203028,1.203028,0.792612,0.028303,0.618958,0.618958,0.145351,0.618958,0.665251,0.566423,inf,nan,0.000000,0.566423,0.566423,0.566423,0.100766,-0.008942,0.583798,0.105608,0.000000,-0.000000,0.006904,3.116334,10,4
1780630803.129000,dhocbf_fixed,-0.102530,-48.474800,-0.307090,3.189543,1.703593,-0.342215,-46.892288,0.000000,45.000000,5.670503,-2.593412,-0.229605,1,7.954346,1.216174,1.329604,1.215720,1.215720,0.744257,0.028973,0.565465,0.565465,0.149819,0.565465,0.577967,0.472337,inf,nan,0.000000,0.472337,0.472337,0.472337,0.083093,-0.013899,0.464331,0.077848,0.000000,-0.000000,0.009317,3.204292,10,4
