time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780630702.609835,nominal,-0.170594,-48.493107,-0.660364,3.091481,1.758392,-0.524656,-46.931947,0.000000,45.000000,-0.268235,0.216071,-0.235328,1,1.976019,1.534672,1.391929,1.279383,1.279383,0.647425,0.028649,0.471150,0.471150,0.147626,0.471150,0.398008,0.310008,inf,nan,0.000000,0.310008,0.310008,0.310008,0.054608,-0.222309,0.310008,0.054608,-0.222309,-0.000000,0.000000,3.161224,10,4
1780630702.718435,nominal,-0.237971,-48.182878,-0.687187,3.113088,1.777271,-0.584995,-46.620356,0.000000,45.000000,-0.060772,0.114903,-0.237040,1,1.640535,1.568997,1.292815,1.176545,1.176545,0.620000,0.028849,0.442161,0.442161,0.148990,0.442161,0.299512,0.211512,inf,nan,0.000000,0.211512,0.211512,0.211512,0.013320,-0.043332,0.211512,0.013320,-0.043332,-0.000000,0.000000,3.188032,10,4
1780630702.810848,nominal,-0.306994,-47.870995,-0.693265,3.124579,1.783864,-0.645703,-46.306862,0.000000,45.000000,0.055887,0.070621,-0.236667,1,1.893074,1.266772,0.992303,0.878677,0.878677,0.620922,0.028940,0.442353,0.442353,0.149629,0.442353,0.308061,0.220061,inf,nan,0.000000,0.220061,0.220061,0.220061,-0.019629,-0.046230,0.220061,-0.019629,-0.046230,-0.000000,0.000000,3.200564,10,4
1780630702.918287,nominal,-0.376041,-47.558184,-0.687676,3.131641,1.784009,-0.706585,-45.992470,0.000000,45.000000,0.112590,0.050021,-0.235073,1,2.376041,0.973723,0.703257,0.594478,0.594478,0.656667,0.028981,0.477291,0.477291,0.149919,0.477768,0.310438,0.222438,inf,nan,0.000000,0.222438,0.222438,0.222438,-0.040178,-0.025634,0.222438,-0.040178,-0.025634,-0.000000,0.000000,3.206255,10,4
1780630703.009237,nominal,-0.444245,-47.244770,-0.676417,3.136643,1.781206,-0.767549,-45.677654,0.000000,45.000000,0.131374,0.038754,-0.232862,1,1.760912,0.701827,0.447770,0.343866,0.343866,0.722191,0.028998,0.343839,0.343839,0.150046,0.543147,0.320995,0.232995,inf,nan,0.000000,0.232995,0.232995,0.232995,-0.047569,-0.052150,0.232995,-0.047569,-0.052150,-0.000000,0.000000,3.208749,10,4
1780630703.115789,nominal,-0.511230,-46.930912,-0.663280,3.140518,1.777394,-0.828552,-45.362637,0.000000,45.000000,0.127753,0.031021,-0.230402,1,2.086984,0.530958,0.345916,0.233385,0.233385,0.759124,0.029005,0.233385,0.233385,0.150100,0.580019,0.376361,0.288361,inf,nan,0.000000,0.288361,0.288361,0.288361,0.006290,-0.010716,0.288361,0.006290,-0.010716,-0.000000,0.000000,3.209797,10,4
1780630703.210257,nominal,-0.576919,-46.616705,-0.650504,3.143620,1.773575,-0.889574,-45.047526,0.000000,45.000000,0.112350,0.024720,-0.227894,1,1.981805,0.531280,0.411002,0.298933,0.298933,0.863162,0.029007,0.298933,0.298933,0.150121,0.684033,0.491280,0.403280,inf,nan,0.000000,0.403280,0.403280,0.403280,0.140107,0.000575,0.403280,0.140107,0.000575,-0.000000,0.000000,3.210219,10,4
1780630703.320855,nominal,-0.641408,-46.302219,-0.639269,3.146092,1.770219,-0.950603,-44.732371,0.000000,45.000000,0.092126,0.019238,-0.225441,1,2.499359,0.526649,0.244106,0.132083,0.132083,0.991391,0.029008,0.132083,0.132083,0.150130,0.812253,0.486649,0.398649,inf,nan,0.000000,0.398649,0.398649,0.398649,0.145788,-0.029541,0.398649,0.145788,-0.029541,-0.000000,0.000000,3.210383,10,4
1780630703.415082,nominal,-0.704874,-45.987514,-0.630057,3.148016,1.767495,-1.011637,-44.417194,0.000000,45.000000,0.071374,0.014481,-0.223086,1,2.047646,0.613569,0.364720,0.260295,0.260295,0.988900,0.029008,0.260295,0.260295,0.150133,0.809758,0.573569,0.485569,inf,nan,0.000000,0.485569,0.485569,0.485569,0.157441,0.043420,0.485569,0.157441,0.043420,-0.000000,0.000000,3.210448,10,4
1780630703.523770,nominal,-0.767523,-45.672640,-0.622919,3.149464,1.765418,-1.072673,-44.102008,0.000000,45.000000,0.052496,0.010477,-0.220841,1,2.153958,0.625340,0.480827,0.373784,0.373784,0.620000,0.029009,0.371175,0.371175,0.150135,0.440857,-0.060834,-0.148834,inf,nan,0.000000,-0.148834,-0.148834,-0.148834,-0.202347,-0.327187,-0.148834,-0.202347,-0.327187,-0.000000,0.000000,3.210476,10,4
1780630703.610881,nominal,-0.829553,-45.357641,-0.617670,3.150512,1.763918,-1.133710,-43.786817,0.000000,45.000000,0.036614,0.007237,-0.218701,1,1.874042,0.748022,0.466509,0.350897,0.350897,0.631207,0.029009,0.350081,0.350081,0.150135,0.452063,-0.134997,-0.222997,inf,nan,0.000000,-0.222997,-0.222997,-0.222997,-0.241836,-0.092782,-0.222997,-0.241836,-0.092782,-0.000000,0.000000,3.210489,10,4
1780630703.719546,nominal,-0.891137,-45.042554,-0.614008,3.151236,1.762895,-1.194747,-43.471624,0.000000,45.000000,0.024035,0.004724,-0.216652,1,1.832670,0.520834,0.232085,0.123021,0.123021,0.773942,0.029009,0.123021,0.123021,0.150136,0.594797,-0.101172,-0.189172,inf,nan,0.000000,-0.189172,-0.189172,-0.189172,-0.240800,-0.079816,-0.189172,-0.240800,-0.079816,-0.000000,0.000000,3.210497,10,4
1780630703.809802,nominal,-0.952417,-44.727407,-0.611605,3.151708,1.762244,-1.255784,-43.156429,0.000000,45.000000,0.014586,0.002857,-0.214681,1,1.666643,0.683746,0.523864,0.418965,0.418965,0.871488,0.029009,0.418963,0.418963,0.150136,0.692343,0.482543,0.394543,inf,nan,0.000000,0.394543,0.394543,0.394543,0.009694,0.061921,0.394543,0.009694,0.061921,-0.000000,0.000000,3.210502,10,4
1780630703.921159,nominal,-1.013505,-44.412221,-0.610146,3.151994,1.761865,-1.316822,-42.841235,0.000000,45.000000,0.007846,0.001535,-0.212771,1,1.837031,0.620801,0.463397,0.349768,0.349768,0.647452,0.029009,0.349321,0.349321,0.150136,0.468307,0.360198,0.272198,inf,nan,0.000000,0.272198,0.272198,0.272198,-0.016608,-0.180119,0.272198,-0.016608,-0.180119,-0.000000,0.000000,3.210505,10,4
1780630704.011050,nominal,-1.074480,-44.097014,-0.609362,3.152147,1.761677,-1.377859,-42.526040,0.000000,45.000000,0.003302,0.000647,-0.210909,1,1.706278,0.604148,0.489048,0.370874,0.370874,0.769179,0.029009,0.370861,0.370861,0.150136,0.590034,0.358655,0.270655,inf,nan,0.000000,0.270655,0.270655,0.270655,-0.031879,-0.167279,0.270655,-0.031879,-0.167279,-0.000000,0.000000,3.210507,10,4
1780630704.119177,nominal,-1.135400,-43.781796,-0.609031,3.152212,1.761615,-1.438897,-42.210844,0.000000,45.000000,0.000445,0.000090,-0.209085,1,1.694866,0.539938,0.265150,0.152934,0.152934,0.916911,0.029009,0.152934,0.152934,0.150136,0.737766,0.364861,0.276861,inf,nan,0.000000,0.276861,0.276861,0.276861,0.025916,0.036137,0.276861,0.025916,0.036137,-0.000000,0.000000,3.210508,10,4
1780630704.211093,nominal,-1.196301,-43.466575,-0.608987,3.152221,1.761628,-1.499934,-41.895649,0.000000,45.000000,-0.001185,-0.000228,-0.207290,1,1.750403,0.802141,0.531759,0.418211,0.418211,1.263531,0.029009,0.418211,0.418211,0.150136,1.084386,0.762141,0.674141,inf,nan,0.000000,0.674141,0.674141,0.674141,0.259209,0.119778,0.674141,0.259209,0.119778,-0.000000,0.000000,3.210508,10,4
1780630704.332808,nominal,-1.257205,-43.151354,-0.609106,3.152198,1.761681,-1.560972,-41.580454,0.000000,45.000000,-0.001965,-0.000380,-0.205519,1,3.418413,0.859107,0.695613,0.582350,0.582350,1.014357,0.029009,0.582346,0.582346,0.150136,0.835212,0.819107,0.731107,inf,nan,0.000000,0.731107,0.731107,0.731107,0.234745,-0.060761,0.731107,0.234745,-0.060761,-0.000000,0.000000,3.210508,10,4
1780630704.409485,nominal,-1.318126,-42.836136,-0.609302,3.152160,1.761752,-1.622009,-41.265259,0.000000,45.000000,-0.002195,-0.000425,-0.203766,1,2.039186,1.222940,0.991334,0.885132,0.885132,1.410138,0.029009,0.885132,0.885132,0.150136,1.230993,1.213668,1.125668,inf,nan,0.000000,1.125668,1.125668,1.125668,0.511764,0.030686,1.125668,0.511764,0.030686,-0.000000,0.000000,3.210508,10,4
1780630704.518115,nominal,-1.379067,-42.520922,-0.609522,3.152118,1.761825,-1.683047,-40.950064,0.000000,45.000000,-0.002096,-0.000406,-0.202030,1,2.238596,1.490025,1.258411,1.148928,1.148928,1.499585,0.029009,1.148857,1.148857,0.150136,1.320440,1.488586,1.400586,inf,nan,0.000000,1.400586,1.400586,1.400586,0.522101,0.040268,1.400586,0.522101,0.040268,-0.000000,0.000000,3.210508,10,4
1780630704.610602,nominal,-1.440030,-42.205712,-0.609731,3.152077,1.761891,-1.744085,-40.634868,0.000000,45.000000,-0.001826,-0.000353,-0.200308,1,2.330137,1.710701,1.544339,1.424373,1.424373,1.606195,0.029009,1.405876,1.405876,0.150136,1.427050,1.670701,1.582701,inf,nan,0.000000,1.582701,1.582701,1.582701,0.525405,0.155638,1.582701,0.525405,0.155638,-0.000000,0.000000,3.210508,10,4
1780630704.719034,nominal,-1.501012,-41.890506,-0.609914,3.152042,1.761947,-1.805122,-40.319673,0.000000,45.000000,-0.001487,-0.000288,-0.198600,1,2.942252,1.761295,1.606270,1.492807,1.492807,1.725649,0.029009,1.488747,1.488747,0.150136,1.546504,1.721295,1.633295,inf,nan,0.000000,1.633295,1.633295,1.633295,0.592205,0.170274,1.633295,0.592205,0.170274,-0.000000,0.000000,3.210508,10,4
1780630704.798607,nominal,-1.562011,-41.575304,-0.610062,3.152013,1.761992,-1.866160,-40.004478,0.000000,45.000000,-0.001147,-0.000222,-0.196905,1,1.579398,1.863512,1.680843,1.570257,1.570257,1.854606,0.029009,1.569547,1.569547,0.150136,1.675461,1.823512,1.735512,inf,nan,0.000000,1.735512,1.735512,1.735512,0.667035,0.185723,1.735512,0.667035,0.185723,-0.000000,0.000000,3.210508,10,4
1780630704.916610,nominal,-1.623023,-41.260104,-0.610177,3.151991,1.762026,-1.927197,-39.689283,0.000000,45.000000,-0.000840,-0.000163,-0.195223,1,2.801273,2.009893,1.801097,1.694494,1.694494,1.990601,0.029009,1.694021,1.694021,0.150136,1.811456,1.969893,1.881893,inf,nan,0.000000,1.881893,1.881893,1.881893,0.746702,0.201822,1.881893,0.746702,0.201822,-0.000000,0.000000,3.210508,10,4
1780630705.007330,nominal,-1.684045,-40.944905,-0.610261,3.151974,1.762050,-1.988235,-39.374088,0.000000,45.000000,-0.000583,-0.000113,-0.193554,1,1.824704,2.192027,1.963708,1.858729,1.858729,2.131850,0.029009,1.857684,1.857684,0.150136,1.952705,2.152027,2.064027,inf,nan,0.000000,2.064027,2.064027,2.064027,0.829329,0.218434,2.064027,0.829329,0.218434,-0.000000,0.000000,3.210508,10,4
1780630705.094930,nominal,-1.745074,-40.629708,-0.610319,3.151963,1.762066,-2.049272,-39.058892,0.000000,45.000000,-0.000381,-0.000074,-0.191898,1,1.750331,2.402148,2.159745,2.054970,2.054970,2.277076,0.029009,2.049235,2.049235,0.150136,2.097931,2.362148,2.274148,inf,nan,0.000000,2.274148,2.274148,2.274148,0.913927,0.235452,2.274148,0.913927,0.235452,-0.000000,0.000000,3.210508,10,4
1780630705.193169,nominal,-1.806107,-40.314512,-0.610357,3.151956,1.762076,-2.110310,-38.743697,0.000000,45.000000,-0.000229,-0.000044,-0.190255,1,1.704229,2.633831,2.381453,2.276060,2.276060,2.425370,0.029009,2.237609,2.237609,0.150136,2.246225,2.593831,2.505831,inf,nan,0.000000,2.505831,2.505831,2.505831,0.999989,0.252796,2.505831,0.999989,0.252796,-0.000000,0.000000,3.210508,10,4
1780630705.322940,nominal,-1.867144,-39.999317,-0.610380,3.151951,1.762082,-2.171347,-38.428502,0.000000,45.000000,-0.000122,-0.000024,-0.188625,1,6.146571,1.579629,2.622678,2.516225,2.516225,2.576082,0.029009,2.396501,2.396501,0.150136,2.396937,2.842071,2.754071,inf,nan,0.000000,2.754071,2.754071,2.754071,1.087229,0.270401,2.754071,1.087229,0.270401,-0.000000,0.000000,3.210508,10,4
1780630705.409406,nominal,-1.928183,-39.684122,-0.610393,3.151949,1.762085,-2.232385,-38.113307,0.000000,45.000000,-0.000050,-0.000010,-0.187009,1,2.162271,1.189455,0.902821,0.791239,0.791239,0.620000,0.029009,0.440855,0.440855,0.150136,0.440855,-0.102392,-0.190392,inf,nan,0.000000,-0.190392,-0.190392,-0.190392,-0.179920,-0.076783,-0.190392,-0.179920,-0.076783,-0.000000,0.000000,3.210508,10,4
1780630705.520335,nominal,-1.989222,-39.368927,-0.610398,3.151948,1.762086,-2.293422,-37.798111,0.000000,45.000000,-0.000005,-0.000001,-0.185407,1,2.408897,0.873037,0.589415,0.476906,0.476906,0.620000,0.029009,0.433732,0.433732,0.150136,0.440855,-0.047591,-0.135591,inf,nan,0.000000,-0.135591,-0.135591,-0.135591,-0.213051,-0.089473,-0.135591,-0.213051,-0.089473,-0.000000,0.000000,3.210508,10,4
1780630705.609648,nominal,-2.050262,-39.053732,-0.610398,3.151948,1.762086,-2.354460,-37.482916,0.000000,45.000000,0.000021,0.000004,-0.183818,1,2.450982,0.561034,0.285835,0.170547,0.170547,0.750985,0.029009,0.170547,0.170547,0.150136,0.571840,-0.069105,-0.157105,inf,nan,0.000000,-0.157105,-0.157105,-0.157105,-0.252756,-0.119572,-0.157105,-0.252756,-0.119572,-0.000000,0.000000,3.210508,10,4
1780630705.720339,nominal,-2.111302,-38.738538,-0.610396,3.151948,1.762085,-2.415497,-37.167721,0.000000,45.000000,0.000033,0.000006,-0.182242,1,3.227639,1.760331,1.607469,1.490967,1.490967,1.109347,0.029009,0.930202,0.930202,0.150136,0.930202,1.305111,1.217111,inf,nan,0.000000,1.217111,1.217111,1.217111,0.329977,-0.007795,1.217111,0.329977,-0.007795,-0.000000,0.000000,3.210508,10,4
1780630705.809311,nominal,-2.172341,-38.423343,-0.610393,3.151949,1.762084,-2.476535,-36.852526,0.000000,45.000000,0.000036,0.000007,-0.180680,1,2.627732,1.708895,1.574352,1.458773,1.458773,1.041506,0.029009,0.862361,0.862361,0.150136,0.862361,1.176663,1.088663,inf,nan,0.000000,1.088663,1.088663,1.088663,0.300521,-0.089865,1.088663,0.300521,-0.089865,-0.000000,0.000000,3.210508,10,4
1780630705.915867,nominal,-2.233380,-38.108148,-0.610389,3.151950,1.762083,-2.537573,-36.537330,0.000000,45.000000,0.000034,0.000007,-0.179132,1,2.340504,1.709336,1.574415,1.459009,1.459009,0.998356,0.029009,0.819211,0.819211,0.150136,0.819211,1.050495,0.962495,inf,nan,0.000000,0.962495,0.962495,0.962495,0.266457,-0.127935,0.962495,0.266457,-0.127935,-0.000000,0.000000,3.210508,10,4
1780630706.006008,nominal,-2.294419,-37.792953,-0.610386,3.151950,1.762082,-2.598610,-36.222135,0.000000,45.000000,0.000030,0.000006,-0.177596,1,3.113520,0.513777,0.226323,0.116664,0.116664,0.975146,0.029009,0.116664,0.116664,0.150136,0.796001,0.473777,0.385777,inf,nan,0.000000,0.385777,0.385777,0.385777,0.244845,-0.090899,0.385777,0.244845,-0.090899,-0.000000,0.000000,3.210508,10,4
1780630706.121508,nominal,-2.355458,-37.477758,-0.610383,3.151951,1.762081,-2.659648,-35.906940,0.000000,45.000000,0.000024,0.000005,-0.176074,1,3.773736,0.779686,0.496305,0.381422,0.381422,0.974881,0.029009,0.381422,0.381422,0.150136,0.795736,0.739686,0.651686,inf,nan,0.000000,0.651686,0.651686,0.651686,0.221979,-0.127417,0.651686,0.221979,-0.127417,-0.000000,0.000000,3.210508,10,4
1780630706.208990,nominal,-2.416496,-37.162563,-0.610380,3.151951,1.762080,-2.720685,-35.591745,0.000000,45.000000,0.000018,0.000004,-0.174565,1,2.767606,1.096214,0.809477,0.697765,0.697765,0.995935,0.029009,0.697325,0.697325,0.150136,0.816790,1.005949,0.917949,inf,nan,0.000000,0.917949,0.917949,0.917949,0.207762,-0.137950,0.917949,0.207762,-0.137950,-0.000000,0.000000,3.210508,10,4
1780630706.303940,nominal,-2.477534,-36.847367,-0.610379,3.151952,1.762079,-2.781723,-35.276550,0.000000,45.000000,0.000013,0.000003,-0.173069,1,2.071318,1.170084,1.019210,0.901331,0.901331,0.950232,0.029009,0.770789,0.770789,0.150136,0.771087,0.901767,0.813767,inf,nan,0.000000,0.813767,0.813767,0.813767,0.196701,0.009669,0.813767,0.196701,0.009669,-0.000000,0.000000,3.210508,10,4
1780630706.409732,nominal,-2.538572,-36.532172,-0.610377,3.151952,1.762079,-2.842760,-34.961354,0.000000,45.000000,0.000009,0.000002,-0.171585,1,2.725997,1.091248,0.925447,0.811899,0.811899,0.620000,0.029009,0.440855,0.440855,0.150136,0.440855,0.004945,-0.083055,inf,nan,0.000000,-0.083055,-0.083055,-0.083055,-0.093737,-0.111967,-0.083055,-0.093737,-0.111967,-0.000000,0.000000,3.210508,10,4
1780630706.516078,nominal,-2.599609,-36.216977,-0.610376,3.151952,1.762079,-2.903798,-34.646159,0.000000,45.000000,0.000006,0.000001,-0.170115,1,3.315845,0.994501,0.832788,0.719647,0.719647,0.620000,0.029009,0.440853,0.440853,0.150136,0.440855,-0.099585,-0.187585,inf,nan,0.000000,-0.187585,-0.187585,-0.187585,-0.154432,-0.132877,-0.187585,-0.154432,-0.132877,-0.000000,0.000000,3.210508,10,4
1780630706.607605,nominal,-2.660647,-35.901782,-0.610376,3.151952,1.762079,-2.964835,-34.330964,0.000000,45.000000,0.000004,0.000001,-0.168657,1,2.737443,0.938127,0.775503,0.656739,0.656739,0.620000,0.029009,0.440840,0.440840,0.150136,0.440855,-0.096945,-0.184945,inf,nan,0.000000,-0.184945,-0.184945,-0.184945,-0.211736,-0.161610,-0.184945,-0.211736,-0.161610,-0.000000,0.000000,3.210508,10,4
1780630706.716784,nominal,-2.721684,-35.586587,-0.610375,3.151952,1.762079,-3.025873,-34.015769,0.000000,45.000000,0.000002,0.000000,-0.167211,1,3.178819,0.744468,0.454553,0.345099,0.345099,0.632668,0.029009,0.344463,0.344463,0.150136,0.453523,-0.100874,-0.188874,inf,nan,0.000000,-0.188874,-0.188874,-0.188874,-0.218054,-0.109265,-0.188874,-0.218054,-0.109265,-0.000000,0.000000,3.210508,10,4
1780630706.808254,nominal,-2.782722,-35.271391,-0.610375,3.151952,1.762079,-3.086910,-33.700573,0.000000,45.000000,0.000001,0.000000,-0.165778,1,3.498449,0.518759,0.242369,0.118160,0.118160,0.798234,0.029009,0.118160,0.118160,0.150136,0.619089,0.002521,-0.085479,inf,nan,0.000000,-0.085479,-0.085479,-0.085479,-0.183541,-0.001640,-0.085479,-0.183541,-0.001640,-0.000000,0.000000,3.210508,10,4
1780630706.916929,nominal,-2.843759,-34.956196,-0.610375,3.151952,1.762079,-3.147948,-33.385378,0.000000,45.000000,0.000000,0.000000,-0.164357,1,3.447277,0.556687,0.396320,0.287673,0.287673,0.620000,0.029009,0.287539,0.287539,0.150136,0.440855,0.276882,0.188882,inf,nan,0.000000,0.188882,0.188882,0.188882,0.007225,-0.104427,0.188882,0.007225,-0.104427,-0.000000,0.000000,3.210508,10,4
1780630706.999128,nominal,-2.904797,-34.641001,-0.610375,3.151952,1.762079,-3.208986,-33.070183,0.000000,45.000000,-0.000000,-0.000000,-0.162949,1,1.573591,0.574163,0.445572,0.336746,0.336746,0.620000,0.029009,0.336009,0.336009,0.150136,0.440855,0.013240,-0.074760,inf,nan,0.000000,-0.074760,-0.074760,-0.074760,-0.071133,-0.249335,-0.074760,-0.071133,-0.249335,-0.000000,0.000000,3.210508,10,4
1780630707.104454,nominal,-2.965834,-34.325806,-0.610375,3.151952,1.762079,-3.270023,-32.754988,0.000000,45.000000,-0.000001,-0.000000,-0.161552,1,4.174561,0.544684,0.318647,0.214085,0.214085,0.620000,0.029009,0.214075,0.214075,0.150136,0.440855,0.002808,-0.085192,inf,nan,0.000000,-0.085192,-0.085192,-0.085192,-0.114133,-0.253343,-0.085192,-0.114133,-0.253343,-0.000000,0.000000,3.210508,10,4
1780630707.207798,nominal,-3.026872,-34.010610,-0.610375,3.151952,1.762079,-3.331061,-32.439792,0.000000,45.000000,-0.000001,-0.000000,-0.160168,1,3.762315,0.579212,0.298723,0.185408,0.185408,0.620000,0.029009,0.185404,0.185404,0.150136,0.440855,0.003164,-0.084836,inf,nan,0.000000,-0.084836,-0.084836,-0.084836,-0.167148,-0.252541,-0.084836,-0.167148,-0.252541,-0.000000,0.000000,3.210508,10,4
1780630707.323195,nominal,-3.087909,-33.695415,-0.610375,3.151952,1.762079,-3.392098,-32.124597,0.000000,45.000000,-0.000001,-0.000000,-0.158795,1,6.542966,0.624524,0.353436,0.245478,0.245478,0.717597,0.029009,0.245477,0.245477,0.150136,0.538452,0.019024,-0.068976,inf,nan,0.000000,-0.068976,-0.068976,-0.068976,-0.196065,-0.101518,-0.068976,-0.196065,-0.101518,-0.000000,0.000000,3.210508,10,4
1780630707.409862,nominal,-3.148947,-33.380220,-0.610375,3.151952,1.762079,-3.453136,-31.809402,0.000000,45.000000,-0.000000,-0.000000,-0.157434,1,2.239538,0.511623,0.248482,0.143315,0.143315,0.784569,0.029009,0.143315,0.143315,0.150136,0.605424,-0.042316,-0.130316,inf,nan,0.000000,-0.130316,-0.130316,-0.130316,-0.217232,-0.101736,-0.130316,-0.217232,-0.101736,-0.000000,0.000000,3.210508,10,4
1780630707.516272,nominal,-3.209984,-33.065025,-0.610375,3.151952,1.762079,-3.514173,-31.494207,0.000000,45.000000,-0.000000,-0.000000,-0.156085,1,2.577269,0.906728,0.782478,0.672772,0.672772,1.308910,0.029009,0.672772,0.672772,0.150136,1.129765,0.891260,0.803260,inf,nan,0.000000,0.803260,0.803260,0.803260,0.350157,0.111417,0.803260,0.350157,0.111417,-0.000000,0.000000,3.210508,10,4
1780630707.606694,nominal,-3.271022,-32.749830,-0.610375,3.151952,1.762079,-3.575211,-31.179012,0.000000,45.000000,-0.000000,-0.000000,-0.154747,1,1.771496,1.040439,0.850946,0.741544,0.741544,1.450744,0.029009,0.741544,0.741544,0.150136,1.271599,1.000439,0.912439,inf,nan,0.000000,0.912439,0.912439,0.912439,0.398361,0.140797,0.912439,0.398361,0.140797,-0.000000,0.000000,3.210508,10,4
1780630707.718879,nominal,-3.332060,-32.434634,-0.610375,3.151952,1.762079,-3.636248,-30.863816,0.000000,45.000000,-0.000000,-0.000000,-0.153421,1,2.950412,0.524925,0.273879,0.170778,0.170778,1.407560,0.029009,0.170778,0.170778,0.150136,1.228415,0.484925,0.396925,inf,nan,0.000000,0.396925,0.396925,0.396925,0.393578,0.137719,0.396925,0.393578,0.137719,-0.000000,0.000000,3.210508,10,4
