time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780631007.146028,dhocbf_fixed,-1.275383,-43.899870,0.252163,2.105018,1.193583,-0.891632,-42.239548,0.000000,45.000000,-2.661050,0.989774,-1.409290,0,27.995404,0.272235,0.406062,0.290767,0.290767,0.620000,0.024269,0.290747,0.290747,0.097439,0.498292,-0.119680,-0.232028,inf,nan,0.000000,-0.232028,-0.232028,-0.232028,-0.170953,-0.138574,-0.061840,-0.034166,-0.016010,-0.061840,0.240000,2.120067,10,4
1780631007.230446,dhocbf_fixed,-1.263472,-43.684419,-0.013942,2.203995,1.271377,-0.917932,-42.028867,0.000000,45.000000,-6.147072,-5.119912,-0.437619,1,8.179667,0.343274,0.421595,0.305935,0.305935,0.715977,0.024421,0.305934,0.305934,0.101286,0.590270,0.296328,0.194207,inf,nan,0.000000,0.194207,0.194207,0.194207,0.044430,-0.039944,0.207877,0.047406,-0.000000,-0.000000,0.032980,2.204039,10,4
1780631007.323635,dhocbf_fixed,-1.295602,-43.489619,-0.628649,1.692004,1.574994,-0.942368,-41.833107,0.000000,45.000000,-3.684443,2.195840,-0.224944,1,5.921713,0.386571,0.371998,0.266241,0.266241,0.808770,0.022557,0.266241,0.266241,0.083321,0.702892,0.160249,0.066108,inf,nan,0.000000,0.066108,0.066108,0.066108,-0.014740,0.000491,0.080126,0.000000,0.004892,-0.000000,0.010201,1.805014,10,4
1780631007.429500,dhocbf_fixed,-1.376889,-43.309440,-0.997094,1.911588,1.395270,-0.965763,-41.645700,0.000000,45.000000,5.991385,5.301255,-0.150763,1,4.999362,0.320675,0.320674,0.217399,0.217399,0.921340,0.024669,0.217399,0.217399,0.099081,0.797590,0.178993,0.083915,inf,nan,0.000000,0.083915,0.083915,0.083915,-0.005528,-0.003810,0.097522,0.000000,0.000013,-0.000000,0.000000,2.156006,10,4
1780631007.520020,dhocbf_fixed,-1.446641,-43.091775,-0.397955,2.441713,1.610844,-0.993587,-41.422801,0.000000,45.000000,6.253078,4.426241,-0.154723,1,3.790823,0.317308,0.416095,0.309447,0.309447,1.049934,0.026784,0.309447,0.309447,0.113888,0.909261,0.257305,0.160952,inf,nan,0.000000,0.160952,0.160952,0.160952,0.032134,0.070707,0.174127,0.037671,0.070283,-0.000000,0.000000,2.473930,10,4
1780631007.628190,dhocbf_fixed,-1.455171,-42.825472,0.227353,2.884337,1.667939,-1.026451,-41.159536,0.000000,45.000000,3.280327,2.368494,-0.160943,1,3.495601,0.321107,0.427396,0.321290,0.321290,1.198659,0.029280,0.321290,0.321290,0.134193,1.035186,0.283012,0.185674,inf,nan,0.000000,0.185674,0.185674,0.185674,0.115211,0.104416,0.197651,0.118751,0.104017,-0.000000,0.000000,2.893284,10,4
1780631007.720454,dhocbf_fixed,-1.416034,-42.525196,0.555385,3.121187,1.552903,-1.062759,-40.868678,0.000000,45.000000,0.928345,1.078276,-0.148939,1,3.805717,0.345082,0.403338,0.293427,0.293427,1.344817,0.030708,0.293427,0.293427,0.148083,1.166026,0.305890,0.209519,inf,nan,0.000000,0.209519,0.209519,0.209519,0.232911,0.118949,0.223317,0.235530,0.118988,-0.000000,0.000000,3.170214,10,4
1780631007.820489,dhocbf_fixed,-1.355854,-42.207686,0.648220,3.229014,1.456840,-1.100862,-40.563437,0.000000,45.000000,-0.536283,0.393189,-0.134523,1,4.790762,0.391039,0.436416,0.332831,0.332831,1.477593,0.031012,0.332831,0.332831,0.154387,1.292194,0.408006,0.297466,inf,nan,0.000000,0.297466,0.297466,0.297466,0.343517,0.133215,0.311564,0.349998,0.134001,-0.000000,0.000000,3.293436,10,4
1780631007.920931,dhocbf_fixed,-1.293713,-41.882818,0.594592,3.268333,1.432974,-1.139840,-40.251192,0.000000,45.000000,-1.309194,0.054629,-0.127457,1,3.787233,0.649107,0.664500,0.557088,0.557088,1.639044,0.030701,0.557088,0.557088,0.155858,1.452485,0.643189,0.545098,inf,nan,0.000000,0.545098,0.545098,0.545098,0.457865,0.151156,0.561597,0.462865,0.152021,-0.000000,0.000000,3.321978,10,4
1780631008.030167,dhocbf_fixed,-1.240800,-41.555712,0.463672,3.273796,1.458321,-1.179235,-39.935609,0.000000,45.000000,-1.608446,-0.097753,-0.127634,1,3.922579,0.965665,0.953142,0.839296,0.839296,1.803773,0.030205,0.839296,0.839296,0.155058,1.618510,0.938343,0.839433,inf,nan,0.000000,0.839433,0.839433,0.839433,0.562803,0.169902,0.855983,0.567250,0.170793,-0.000000,0.000000,3.306468,10,4
1780631008.120090,dhocbf_fixed,-1.202475,-41.228821,0.302828,3.264021,1.502734,-1.218827,-39.618444,0.000000,45.000000,-1.611011,-0.152471,-0.131697,1,3.956924,1.207860,1.247290,1.133953,1.133953,1.948770,0.029753,1.133953,1.133953,0.153595,1.765421,1.243916,1.141486,inf,nan,0.000000,1.141486,1.141486,1.141486,0.657958,0.184011,1.154473,0.652939,0.184688,-0.000000,0.000000,3.278038,10,4
1780631008.224520,dhocbf_fixed,-1.180248,-40.903181,0.141727,3.248774,1.548893,-1.258512,-39.300533,0.000000,45.000000,-1.447545,-0.157750,-0.136895,1,4.067665,1.532300,1.562598,1.450905,1.450905,2.108341,0.029424,1.450905,1.450905,0.152252,1.926665,1.565411,1.456998,inf,nan,0.000000,1.456998,1.456998,1.456998,0.742228,0.202860,1.461070,0.741139,0.203668,-0.000000,0.000000,3.251864,10,4
1780631008.320545,dhocbf_fixed,-1.173313,-40.579093,-0.003028,3.232999,1.589744,-1.298241,-38.982270,0.000000,45.000000,-1.208315,-0.140008,-0.141766,1,3.980331,1.856122,1.882223,1.764132,1.764132,2.269462,0.029218,1.764131,1.764131,0.151286,2.088958,1.869796,1.762126,inf,nan,0.000000,1.762126,1.762126,1.762126,0.828121,0.221779,1.763887,0.833566,0.222661,-0.000000,0.000000,3.233000,10,4
1780631008.419566,dhocbf_fixed,-1.179657,-40.256493,-0.123859,3.218998,1.623232,-1.337991,-38.663840,0.000000,45.000000,-0.951478,-0.113666,-0.145722,1,3.364936,2.178784,2.177127,2.061808,2.061808,2.431780,0.029103,2.061772,2.061772,0.150692,2.251986,2.163135,2.061610,inf,nan,0.000000,2.061610,2.061610,2.061610,0.922662,0.240752,2.068287,0.928544,0.241680,-0.000000,0.000000,3.221380,10,4
1780631008.519249,dhocbf_fixed,-1.196800,-39.935161,-0.219007,3.207631,1.649278,-1.377750,-38.345332,0.000000,45.000000,-0.711224,-0.086373,-0.148614,1,3.930957,2.500419,2.477249,2.361997,2.361997,2.594999,0.029046,2.357923,2.357923,0.150371,2.415582,2.466152,2.365789,inf,nan,0.000000,2.365789,2.365789,2.365789,1.018803,0.259764,2.376344,1.024277,0.260724,-0.000000,0.000000,3.215099,10,4
1780631008.615909,dhocbf_fixed,-1.222257,-39.614830,-0.290130,3.198994,1.668567,-1.417515,-38.026786,0.000000,45.000000,-0.504859,-0.061885,-0.150485,1,3.363057,2.814939,2.782900,2.668969,2.668969,2.758889,0.029021,2.578422,2.578422,0.150219,2.579649,2.775027,2.674856,inf,nan,0.000000,2.674856,2.674856,2.674856,1.114937,0.278807,2.687718,1.120150,0.279793,-0.000000,0.000000,3.212124,10,4
1780631008.719997,dhocbf_fixed,-1.253794,-39.295240,-0.340616,3.192805,1.682109,-1.457281,-37.708224,0.000000,45.000000,-0.338511,-0.041721,-0.151463,1,4.419426,3.127650,3.093296,2.980172,2.980172,2.923284,0.029012,2.744107,2.744107,0.150157,2.744114,3.087529,2.987336,inf,nan,0.000000,2.987336,2.987336,2.987336,1.210888,0.297879,3.001552,1.216016,0.298885,-0.000000,0.000000,3.210923,10,4
1780631008.822107,dhocbf_fixed,-1.289549,-38.976168,-0.374467,3.188633,1.691028,-1.497049,-37.389653,0.000000,45.000000,-0.211468,-0.026145,-0.151708,1,5.279933,3.442606,3.406679,3.294057,3.294057,3.088062,0.029010,2.908914,2.908914,0.150138,2.908914,3.402324,3.302023,inf,nan,0.000000,3.302023,3.302023,3.302023,1.306736,0.316973,3.317102,1.311855,0.317996,-0.000000,0.000000,3.210546,10,4
1780631008.920081,dhocbf_fixed,-1.328053,-38.657436,-0.395614,3.186019,1.696428,-1.536816,-37.071078,0.000000,45.000000,-0.119289,-0.014772,-0.151385,1,5.188545,3.759010,3.721975,3.609671,3.609671,3.253137,0.029009,3.073993,3.073993,0.150135,3.073993,3.718599,3.618152,inf,nan,0.000000,3.618152,3.618152,3.618152,1.402537,0.336089,3.633826,1.407677,0.337124,-0.000000,0.000000,3.210487,10,4
1780631009.026115,dhocbf_fixed,-1.368210,-38.338908,-0.407542,3.184542,1.699296,-1.576585,-36.752501,0.000000,45.000000,-0.055925,-0.006925,-0.150646,1,3.446170,4.076366,4.038517,3.926422,3.926422,3.418446,0.029010,3.239300,3.239300,0.150136,3.239300,4.035850,3.935243,inf,nan,0.000000,3.935243,3.935243,3.935243,1.498322,0.355221,3.951355,1.503497,0.356268,-0.000000,0.000000,3.210513,10,4
1780631009.113097,dhocbf_fixed,-1.409244,-38.020488,-0.413135,3.183849,1.700452,-1.616353,-36.433924,0.000000,45.000000,1.038410,3.365440,-0.149622,1,4.256097,0.316873,0.410703,0.303367,0.303367,0.852551,0.029010,0.303366,0.303366,0.150138,0.673404,0.283165,0.181815,inf,nan,0.000000,0.181815,0.181815,0.181815,0.135232,-0.004284,0.195023,0.144072,0.000000,-0.000000,0.004102,3.210541,10,4
1780631009.229911,dhocbf_fixed,-1.445366,-37.685276,-0.309294,3.520393,1.748289,-1.658110,-36.099415,0.000000,45.000000,3.540497,1.039245,-0.153615,1,6.847972,0.464456,0.496701,0.391055,0.391055,0.821120,0.031628,0.391046,0.391046,0.166910,0.622581,0.431728,0.328858,inf,nan,0.000000,0.328858,0.328858,0.328858,0.131198,-0.007642,0.343378,0.136386,0.000000,-0.000000,0.007158,3.533954,10,4
1780631009.325794,dhocbf_fixed,-1.458593,-37.328041,0.044756,3.624318,1.740282,-1.702223,-35.746035,0.000000,45.000000,-2.918996,-0.316740,-0.152757,1,8.021720,0.549420,0.637074,0.524502,0.524502,0.807047,0.032419,0.522723,0.522723,0.171705,0.602923,0.514326,0.413192,inf,nan,0.000000,0.413192,0.413192,0.413192,0.125251,-0.006950,0.429029,0.129969,0.000000,-0.000000,0.004069,3.624594,10,4
1780631009.422771,dhocbf_fixed,-1.468712,-36.967192,-0.247144,3.592644,1.726810,-1.746732,-35.389480,0.000000,45.000000,-6.317008,-2.701182,-0.150097,1,5.495978,0.550822,0.673141,0.559876,0.559876,0.827047,0.032244,0.557030,0.557030,0.170460,0.624343,0.519313,0.414486,inf,nan,0.000000,0.414486,0.414486,0.414486,0.127975,-0.005441,0.430289,0.136078,0.000000,-0.000000,0.004183,3.601134,10,4
1780631009.519912,dhocbf_fixed,-1.525011,-36.621434,-0.878845,3.322525,1.813672,-1.790095,-35.042107,0.000000,45.000000,-3.020813,-0.720834,-0.157931,1,4.762314,0.638252,0.723810,0.609671,0.609671,0.911863,0.030843,0.609060,0.609060,0.161817,0.719203,0.584218,0.473664,inf,nan,0.000000,0.473664,0.473664,0.473664,0.120118,-0.003930,0.491937,0.127359,0.000000,-0.000000,0.002562,3.436793,10,4
1780631009.628727,dhocbf_fixed,-1.628000,-36.292786,-1.180926,3.250442,1.774607,-1.832071,-34.705842,0.000000,45.000000,3.196897,-0.347839,-0.154622,1,4.597311,0.643813,0.716129,0.602196,0.602196,1.042838,0.030992,0.602191,0.602191,0.162941,0.848905,0.565511,0.456416,inf,nan,0.000000,0.456416,0.456416,0.456416,0.102870,0.075005,0.472098,0.107519,0.075930,-0.000000,0.000001,3.458317,10,4
